ECOsub5rep [09-2015]
 45   1
 18   1   1   1 ERZIEHUNGSWI
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0    botsy   0  -1   0   1  24   8  16  17   9 -1  -1  -1
  1  pimuide   0  -1   0   1  22   2  19  12   5 -1  -1  -1
  2  sleshen   0  -1   0   1  23   4   0  20   7 -1  -1  -1
  3    tewok   0  -1   0   1  10  14   1  11   6 -1  -1  -1
  4   nalber   0  -1   0   2  15   3  13  21  18 -1  -1  -1
  5   hiwawa   0  -1   0   2   7  20  17   2  18 -1  -1  -1
  6   schese   0  -1   0   2  12  14  16  21  22 -1  -1  -1
  7  furasti   0  -1   0   2   9  19   6   4  23 -1  -1  -1
  8  laumens   0  -1   0   3   3  15   0  11   1 -1  -1  -1
  9  umeuken   0  -1   0   3   8  24  13  10   5 -1  -1  -1
 10    yosud   0  -1   0   3  23   4  11  18  12 -1  -1  -1
 11  permife   0  -1   0   3   2  13   7   3  15 -1  -1  -1
 12   uwimor   0  -1   1   1   4   1   7  11  23 -1  -1  -1
 13  kiwehon   0  -1   1   1   6  10   2   5  18 -1  -1  -1
 14  larnist   0  -1   1   1  15  22  20  13  14 -1  -1  -1
 15   jaciyn   0  -1   1   1  24   3   9   8  12 -1  -1  -1
 16    frask   0  -1   1   2   0  16  17  19  21 -1  -1  -1
 17   botuyn   0  -1   1   2  23  13  15   2   0 -1  -1  -1
 18    obacu   0  -1   1   2  11   7  20   6   1 -1  -1  -1
 19  hilejin   0  -1   1   2  22  24   3  16   8 -1  -1  -1
 20    noste   0  -1   1   3  14   5   9  17  18 -1  -1  -1
 21    medan   0  -1   1   3  19  21  12   4  10 -1  -1  -1
 22   ubajec   0  -1   1   3  18  13  19   6   1 -1  -1  -1
 23  molkate   0  -1   1   3  16   9  11  12  14 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 botsy   0   0  24 l:\stim\ecopd1\bild/neg (25)s (Large).bmp
  0 botsy   0   1   8 l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  0 botsy   0   2  16 l:\stim\ecopd1\bild/neg (17)s (Large).bmp
  0 botsy   0   3  17 l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  0 botsy   0   4   9 l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  1 pimuide   0   0  22 l:\stim\ecopd1\bild/neg (23)s (Large).bmp
  1 pimuide   0   1   2 l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  1 pimuide   0   2  19 l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  1 pimuide   0   3  12 l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  1 pimuide   0   4   5 l:\stim\ecopd1\bild/neg (6)s (Large).bmp
  2 sleshen   0   0  23 l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  2 sleshen   0   1   4 l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  2 sleshen   0   2   0 l:\stim\ecopd1\bild/neg (1)s (Large).bmp
  2 sleshen   0   3  20 l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  2 sleshen   0   4   7 l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  3 tewok   0   0  10 l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  3 tewok   0   1  14 l:\stim\ecopd1\bild/neg (15)s (Large).bmp
  3 tewok   0   2   1 l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  3 tewok   0   3  11 l:\stim\ecopd1\bild/neg (12)s (Large).bmp
  3 tewok   0   4   6 l:\stim\ecopd1\bild/neg (7)s (Large).bmp
  4 nalber   0   0  15 l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  4 nalber   0   1   3 l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  4 nalber   0   2  13 l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  4 nalber   0   3  21 l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  4 nalber   0   4  18 l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  5 hiwawa   0   0   7 l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  5 hiwawa   0   1  20 l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  5 hiwawa   0   2  17 l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  5 hiwawa   0   3   2 l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  5 hiwawa   0   4  18 l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  6 schese   0   0  12 l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  6 schese   0   1  14 l:\stim\ecopd1\bild/neg (15)s (Large).bmp
  6 schese   0   2  16 l:\stim\ecopd1\bild/neg (17)s (Large).bmp
  6 schese   0   3  21 l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  6 schese   0   4  22 l:\stim\ecopd1\bild/neg (23)s (Large).bmp
  7 furasti   0   0   9 l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  7 furasti   0   1  19 l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  7 furasti   0   2   6 l:\stim\ecopd1\bild/neg (7)s (Large).bmp
  7 furasti   0   3   4 l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  7 furasti   0   4  23 l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  8 laumens   0   0   3 l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  8 laumens   0   1  15 l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  8 laumens   0   2   0 l:\stim\ecopd1\bild/neg (1)s (Large).bmp
  8 laumens   0   3  11 l:\stim\ecopd1\bild/neg (12)s (Large).bmp
  8 laumens   0   4   1 l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  9 umeuken   0   0   8 l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  9 umeuken   0   1  24 l:\stim\ecopd1\bild/neg (25)s (Large).bmp
  9 umeuken   0   2  13 l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  9 umeuken   0   3  10 l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  9 umeuken   0   4   5 l:\stim\ecopd1\bild/neg (6)s (Large).bmp
 10 yosud   0   0  23 l:\stim\ecopd1\bild/neg (24)s (Large).bmp
 10 yosud   0   1   4 l:\stim\ecopd1\bild/neg (5)s (Large).bmp
 10 yosud   0   2  11 l:\stim\ecopd1\bild/neg (12)s (Large).bmp
 10 yosud   0   3  18 l:\stim\ecopd1\bild/neg (19)s (Large).bmp
 10 yosud   0   4  12 l:\stim\ecopd1\bild/neg (13)s (Large).bmp
 11 permife   0   0   2 l:\stim\ecopd1\bild/neg (3)s (Large).bmp
 11 permife   0   1  13 l:\stim\ecopd1\bild/neg (14)s (Large).bmp
 11 permife   0   2   7 l:\stim\ecopd1\bild/neg (8)s (Large).bmp
 11 permife   0   3   3 l:\stim\ecopd1\bild/neg (4)s (Large).bmp
 11 permife   0   4  15 l:\stim\ecopd1\bild/neg (16)s (Large).bmp
 12 uwimor   1   0   4 l:\stim\ecopd1\bild/pos (5)s (Large).bmp
 12 uwimor   1   1   1 l:\stim\ecopd1\bild/pos (2)s (Large).bmp
 12 uwimor   1   2   7 l:\stim\ecopd1\bild/pos (8)s (Large).bmp
 12 uwimor   1   3  11 l:\stim\ecopd1\bild/pos (12)s (Large).bmp
 12 uwimor   1   4  23 l:\stim\ecopd1\bild/pos (24)s (Large).bmp
 13 kiwehon   1   0   6 l:\stim\ecopd1\bild/pos (7)s (Large).bmp
 13 kiwehon   1   1  10 l:\stim\ecopd1\bild/pos (11)s (Large).bmp
 13 kiwehon   1   2   2 l:\stim\ecopd1\bild/pos (3)s (Large).bmp
 13 kiwehon   1   3   5 l:\stim\ecopd1\bild/pos (6)s (Large).bmp
 13 kiwehon   1   4  18 l:\stim\ecopd1\bild/pos (19)s (Large).bmp
 14 larnist   1   0  15 l:\stim\ecopd1\bild/pos (16)s (Large).bmp
 14 larnist   1   1  22 l:\stim\ecopd1\bild/pos (23)s (Large).bmp
 14 larnist   1   2  20 l:\stim\ecopd1\bild/pos (21)s (Large).bmp
 14 larnist   1   3  13 l:\stim\ecopd1\bild/pos (14)s (Large).bmp
 14 larnist   1   4  14 l:\stim\ecopd1\bild/pos (15)s (Large).bmp
 15 jaciyn   1   0  24 l:\stim\ecopd1\bild/pos (25)s (Large).bmp
 15 jaciyn   1   1   3 l:\stim\ecopd1\bild/pos (4)s (Large).bmp
 15 jaciyn   1   2   9 l:\stim\ecopd1\bild/pos (10)s (Large).bmp
 15 jaciyn   1   3   8 l:\stim\ecopd1\bild/pos (9)s (Large).bmp
 15 jaciyn   1   4  12 l:\stim\ecopd1\bild/pos (13)s (Large).bmp
 16 frask   1   0   0 l:\stim\ecopd1\bild/pos (1)s (Large).bmp
 16 frask   1   1  16 l:\stim\ecopd1\bild/pos (17)s (Large).bmp
 16 frask   1   2  17 l:\stim\ecopd1\bild/pos (18)s (Large).bmp
 16 frask   1   3  19 l:\stim\ecopd1\bild/pos (20)s (Large).bmp
 16 frask   1   4  21 l:\stim\ecopd1\bild/pos (22)s (Large).bmp
 17 botuyn   1   0  23 l:\stim\ecopd1\bild/pos (24)s (Large).bmp
 17 botuyn   1   1  13 l:\stim\ecopd1\bild/pos (14)s (Large).bmp
 17 botuyn   1   2  15 l:\stim\ecopd1\bild/pos (16)s (Large).bmp
 17 botuyn   1   3   2 l:\stim\ecopd1\bild/pos (3)s (Large).bmp
 17 botuyn   1   4   0 l:\stim\ecopd1\bild/pos (1)s (Large).bmp
