ECOsub4rep [09-2015]
 38   2
 35   2   2   1 LEAEHRAMT
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0   hiwawa   0  -1   0   0   1   0  15   5  20 -1  -1  -1
  1   botuyn   0  -1   0   0  13  21  14  18   9 -1  -1  -1
  2  permife   0  -1   0   0   3   4  12   2  19 -1  -1  -1
  3   nalber   0  -1   0   0  17  22  16   6  23 -1  -1  -1
  4    tewok   0  -1   0   0  10  24   7   8  11 -1  -1  -1
  5    noste   0  -1   0   0   8   7  18   4   1 -1  -1  -1
  6  pimuide   0  -1   0   1  20  16  12  17   9 -1  -1  -1
  7  laumens   0  -1   0   1  21  10  15   3  22 -1  -1  -1
  8  hilejin   0  -1   0   1  13  23  19   2   5 -1  -1  -1
  9    yosud   0  -1   0   1  24   6  11  14   0 -1  -1  -1
 10   jaciyn   0  -1   0   1  12  18   8   5  13 -1  -1  -1
 11  furasti   0  -1   0   1   7   3  17   1  24 -1  -1  -1
 12    medan   0  -1   1   0  22  11  16  23   7 -1  -1  -1
 13   schese   0  -1   1   0   3  17  10   9  18 -1  -1  -1
 14  larnist   0  -1   1   0  14  15   4   1   5 -1  -1  -1
 15  sleshen   0  -1   1   0  24   2   0  20  19 -1  -1  -1
 16    obacu   0  -1   1   0   8  12  21   6  13 -1  -1  -1
 17    frask   0  -1   1   0   3   6  12   7  13 -1  -1  -1
 18   ubajec   0  -1   1   1   1  23  20  16   5 -1  -1  -1
 19    botsy   0  -1   1   1  21  22   8   0   4 -1  -1  -1
 20  kiwehon   0  -1   1   1  19  10   9   2  11 -1  -1  -1
 21  umeuken   0  -1   1   1  14  24  17  18  15 -1  -1  -1
 22  molkate   0  -1   1   1  24  23  16   6   8 -1  -1  -1
 23   uwimor   0  -1   1   1   5   4  17  21   7 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 hiwawa   0   0   1 l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  0 hiwawa   0   1   0 l:\stim\ecopd1\bild/neg (1)s (Large).bmp
  0 hiwawa   0   2  15 l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  0 hiwawa   0   3   5 l:\stim\ecopd1\bild/neg (6)s (Large).bmp
  0 hiwawa   0   4  20 l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  1 botuyn   0   0  13 l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  1 botuyn   0   1  21 l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  1 botuyn   0   2  14 l:\stim\ecopd1\bild/neg (15)s (Large).bmp
  1 botuyn   0   3  18 l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  1 botuyn   0   4   9 l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  2 permife   0   0   3 l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  2 permife   0   1   4 l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  2 permife   0   2  12 l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  2 permife   0   3   2 l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  2 permife   0   4  19 l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  3 nalber   0   0  17 l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  3 nalber   0   1  22 l:\stim\ecopd1\bild/neg (23)s (Large).bmp
  3 nalber   0   2  16 l:\stim\ecopd1\bild/neg (17)s (Large).bmp
  3 nalber   0   3   6 l:\stim\ecopd1\bild/neg (7)s (Large).bmp
  3 nalber   0   4  23 l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  4 tewok   0   0  10 l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  4 tewok   0   1  24 l:\stim\ecopd1\bild/neg (25)s (Large).bmp
  4 tewok   0   2   7 l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  4 tewok   0   3   8 l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  4 tewok   0   4  11 l:\stim\ecopd1\bild/neg (12)s (Large).bmp
  5 noste   0   0   8 l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  5 noste   0   1   7 l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  5 noste   0   2  18 l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  5 noste   0   3   4 l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  5 noste   0   4   1 l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  6 pimuide   0   0  20 l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  6 pimuide   0   1  16 l:\stim\ecopd1\bild/neg (17)s (Large).bmp
  6 pimuide   0   2  12 l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  6 pimuide   0   3  17 l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  6 pimuide   0   4   9 l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  7 laumens   0   0  21 l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  7 laumens   0   1  10 l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  7 laumens   0   2  15 l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  7 laumens   0   3   3 l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  7 laumens   0   4  22 l:\stim\ecopd1\bild/neg (23)s (Large).bmp
  8 hilejin   0   0  13 l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  8 hilejin   0   1  23 l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  8 hilejin   0   2  19 l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  8 hilejin   0   3   2 l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  8 hilejin   0   4   5 l:\stim\ecopd1\bild/neg (6)s (Large).bmp
