ECOsub3 [07-2012]
 25   0   0
 40   1   1   1 PSYCHOLOGIE
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0   nalber   0  -1   0   0  17  22  12  10  24 -1  -1  -1
  1  kiwehon   0  -1   0   0  15  23  21   2   8 -1  -1  -1
  2  larnist   0  -1   0   0   1   3  19   0  14 -1  -1  -1
  3   botuyn   0  -1   0   0  13   7  11  16   9 -1  -1  -1
  4   hiwawa   0  -1   0   0   4  20   5  18   6 -1  -1  -1
  5   schese   0  -1   0   0  13  14  10  20   8 -1  -1  -1
  6  permife   0  -1   0   1  12   1   9  16  24 -1  -1  -1
  7    medan   0  -1   0   1   7   2  11   0   3 -1  -1  -1
  8  sleshen   0  -1   0   1   5  15   4  23  17 -1  -1  -1
  9    tewok   0  -1   0   1  18   6  19  21  22 -1  -1  -1
 10  furasti   0  -1   0   1   5  17  23   2  16 -1  -1  -1
 11    botsy   0  -1   0   1  12  22   3  20   4 -1  -1  -1
 12    noste   0  -1   1   0  17  18   8  22  15 -1  -1  -1
 13    frask   0  -1   1   0  19   5   3   6  21 -1  -1  -1
 14  molkate   0  -1   1   0   4  23  16  13  12 -1  -1  -1
 15   jaciyn   0  -1   1   0   0   2  10  14  24 -1  -1  -1
 16   ubajec   0  -1   1   0   9   1  20   7  11 -1  -1  -1
 17    yosud   0  -1   1   0   6  19  10  24   9 -1  -1  -1
 18  pimuide   0  -1   1   1   3  18  17   8  13 -1  -1  -1
 19  umeuken   0  -1   1   1   4   2  20   7   1 -1  -1  -1
 20    obacu   0  -1   1   1  16  22   0   5  23 -1  -1  -1
 21  hilejin   0  -1   1   1  21  15  14  11  12 -1  -1  -1
 22   uwimor   0  -1   1   1   3   6  20  10   0 -1  -1  -1
 23  laumens   0  -1   1   1  24  16   5  19  22 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 nalber 
  0   1 kiwehon 
  0   2 larnist 
  0   3 botuyn 
  0   4 hiwawa 
  1   0 schese 
  1   1 permife 
  1   2 medan 
  1   3 sleshen 
  1   4 tewok 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 nalber   0   0  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  0 nalber   0   1  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  0 nalber   0   2  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  0 nalber   0   3  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  0 nalber   0   4  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  1 kiwehon   0   0  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  1 kiwehon   0   1  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  1 kiwehon   0   2  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  1 kiwehon   0   3   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  1 kiwehon   0   4   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  2 larnist   0   0   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  2 larnist   0   1   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  2 larnist   0   2  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  2 larnist   0   3   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  2 larnist   0   4  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  3 botuyn   0   0  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  3 botuyn   0   1   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  3 botuyn   0   2  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  3 botuyn   0   3  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  3 botuyn   0   4   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  4 hiwawa   0   0   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  4 hiwawa   0   1  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  4 hiwawa   0   2   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  4 hiwawa   0   3  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  4 hiwawa   0   4   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  5 schese   0   0  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
